order	B_all_min	B_all_avg	B_all_max	B_all_pre	B_all_wet	B_ven_min	B_ven_avg	B_ven_max	B_ven_pre	B_ven_wet	B_bla_min	B_bla_avg	B_bla_max	B_bla_pre	B_bla_wet	B_vtb_min	B_vtb_avg	B_vtb_max	B_vtb_pre	B_vtb_wet	T_all_min	T_all_avg	T_all_max	T_all_pre	T_all_wet	T_ven_min	T_ven_avg	T_ven_max	T_ven_pre	T_ven_wet	T_bla_min	T_bla_avg	T_bla_max	T_bla_pre	T_bla_wet	T_vtb_min	T_vtb_avg	T_vtb_max	T_vtb_pre	T_vtb_wet
413	0.112365967	0.112365967	0.209879494	-0.1738076	-0.20646566	-0.008281268	-0.008281268	0.059952724	-0.096349297	-0.072110677	0.118037958	0.118037958	0.21709924	-0.177711276	-0.212991796	-0.357187571	-0.357187571	-0.482074146	0.289453543	0.445875377	0.012480021	0.012480021	0.07875112	-0.063804201	-0.058531373	-0.079934539	-0.079934539	-0.037814915	-0.006547039	0.042723092	0.017024638	0.017024638	0.084445284	-0.066564345	-0.063466259	-0.190557936	-0.190557936	-0.283329594	0.151276478	0.235355944
414	0.112365967	0.112365967	0.112365967	-0.1738076	-0.209879494	-0.008281268	-0.008281268	-0.008281268	-0.096349297	-0.059952724	0.118037958	0.118037958	0.118037958	-0.177711276	-0.21709924	-0.357187571	-0.357187571	-0.357187571	0.289453543	0.482074146	0.012480021	0.012480021	0.012480021	-0.063804201	-0.07875112	-0.079934539	-0.079934539	-0.079934539	-0.006547039	0.037814915	0.017024638	0.017024638	0.017024638	-0.066564345	-0.084445284	-0.190557936	-0.190557936	-0.190557936	0.151276478	0.283329594
415	-0.014391786	0.112365967	0.112365967	-0.1738076	-0.209879494	-0.064434592	-0.008281268	-0.008281268	-0.096349297	-0.059952724	-0.0121964	0.118037958	0.118037958	-0.177711276	-0.21709924	-0.112077931	-0.357187571	-0.357187571	0.289453543	0.482074146	-0.028298503	0.012480021	0.012480021	-0.063804201	-0.07875112	-0.067875855	-0.079934539	-0.079934539	-0.006547039	0.037814915	-0.026318896	0.017024638	0.017024638	-0.066564345	-0.084445284	-0.061680462	-0.190557936	-0.190557936	0.151276478	0.283329594
416	0.112365967	0.112365967	0.112365967	-0.1738076	-0.20646566	-0.008281268	-0.008281268	-0.008281268	-0.096349297	-0.072110677	0.118037958	0.118037958	0.118037958	-0.177711276	-0.212991796	-0.357187571	-0.357187571	-0.357187571	0.289453543	0.445875377	0.012480021	0.012480021	0.012480021	-0.063804201	-0.058531373	-0.079934539	-0.079934539	-0.079934539	-0.006547039	0.042723092	0.017024638	0.017024638	0.017024638	-0.066564345	-0.063466259	-0.190557936	-0.190557936	-0.190557936	0.151276478	0.235355944
417	0.112365967	0.112365967	0.112365967	-0.20646566	-0.20646566	-0.008281268	-0.008281268	-0.008281268	-0.072110677	-0.072110677	0.118037958	0.118037958	0.118037958	-0.212991796	-0.212991796	-0.357187571	-0.357187571	-0.357187571	0.445875377	0.445875377	0.012480021	0.012480021	0.012480021	-0.058531373	-0.058531373	-0.079934539	-0.079934539	-0.079934539	0.042723092	0.042723092	0.017024638	0.017024638	0.017024638	-0.063466259	-0.063466259	-0.190557936	-0.190557936	-0.190557936	0.235355944	0.235355944
418	0.112365967	0.108952133	0.108952133	-0.180635267	-0.180635267	-0.008281268	0.003876685	0.003876685	-0.072033391	-0.072033391	0.118037958	0.113930514	0.113930514	-0.185926164	-0.185926164	-0.357187571	-0.320988802	-0.320988802	0.36185108	0.36185108	0.012480021	-0.007739725	-0.007739725	-0.104243693	-0.104243693	-0.079934539	-0.084842716	-0.084842716	-0.016363394	-0.016363394	0.017024638	-0.003954387	-0.003954387	-0.108522395	-0.108522395	-0.190557936	-0.142584287	-0.142584287	0.247223777	0.247223777
419	0.108952133	0.108952133	0.108952133	-0.180635267	-0.180635267	0.003876685	0.003876685	0.003876685	-0.072033391	-0.072033391	0.113930514	0.113930514	0.113930514	-0.185926164	-0.185926164	-0.320988802	-0.320988802	-0.320988802	0.36185108	0.36185108	-0.007739725	-0.007739725	-0.007739725	-0.104243693	-0.104243693	-0.084842716	-0.084842716	-0.084842716	-0.016363394	-0.016363394	-0.003954387	-0.003954387	-0.003954387	-0.108522395	-0.108522395	-0.142584287	-0.142584287	-0.142584287	0.247223777	0.247223777
420	0.108952133	0.108952133	0.108952133	-0.180635267	-0.180635267	0.003876685	0.003876685	0.003876685	-0.072033391	-0.072033391	0.113930514	0.113930514	0.113930514	-0.185926164	-0.185926164	-0.320988802	-0.320988802	-0.320988802	0.36185108	0.36185108	-0.007739725	-0.007739725	-0.007739725	-0.104243693	-0.104243693	-0.084842716	-0.084842716	-0.084842716	-0.016363394	-0.016363394	-0.003954387	-0.003954387	-0.003954387	-0.108522395	-0.108522395	-0.142584287	-0.142584287	-0.142584287	0.247223777	0.247223777
421	0.108952133	0.112365967	0.112365967	-0.180635267	-0.180635267	0.003876685	-0.008281268	-0.008281268	-0.072033391	-0.072033391	0.113930514	0.118037958	0.118037958	-0.185926164	-0.185926164	-0.320988802	-0.357187571	-0.357187571	0.36185108	0.36185108	-0.007739725	0.012480021	0.012480021	-0.104243693	-0.104243693	-0.084842716	-0.079934539	-0.079934539	-0.016363394	-0.016363394	-0.003954387	0.017024638	0.017024638	-0.108522395	-0.108522395	-0.142584287	-0.190557936	-0.190557936	0.247223777	0.247223777
422	0.112365967	0.112365967	0.112365967	-0.180635267	-0.180635267	-0.008281268	-0.008281268	-0.008281268	-0.072033391	-0.072033391	0.118037958	0.118037958	0.118037958	-0.185926164	-0.185926164	-0.357187571	-0.357187571	-0.357187571	0.36185108	0.36185108	0.012480021	0.012480021	0.012480021	-0.104243693	-0.104243693	-0.079934539	-0.079934539	-0.079934539	-0.016363394	-0.016363394	0.017024638	0.017024638	0.017024638	-0.108522395	-0.108522395	-0.190557936	-0.190557936	-0.190557936	0.247223777	0.247223777
423	0.112365967	0.112365967	0.209879494	-0.147977207	-0.147977207	-0.008281268	-0.008281268	0.059952724	-0.096272011	-0.096272011	0.118037958	0.118037958	0.21709924	-0.150645645	-0.150645645	-0.357187571	-0.357187571	-0.482074146	0.205429246	0.205429246	0.012480021	0.012480021	0.07875112	-0.109516521	-0.109516521	-0.079934539	-0.079934539	-0.037814915	-0.065633525	-0.065633525	0.017024638	0.017024638	0.084445284	-0.111620481	-0.111620481	-0.190557936	-0.190557936	-0.283329594	0.163144311	0.163144311
424	0.112365967	0.209879494	0.209879494	-0.147977207	-0.180635267	-0.008281268	0.059952724	0.059952724	-0.096272011	-0.072033391	0.118037958	0.21709924	0.21709924	-0.150645645	-0.185926164	-0.357187571	-0.482074146	-0.482074146	0.205429246	0.36185108	0.012480021	0.07875112	0.07875112	-0.109516521	-0.104243693	-0.079934539	-0.037814915	-0.037814915	-0.065633525	-0.016363394	0.017024638	0.084445284	0.084445284	-0.111620481	-0.108522395	-0.190557936	-0.283329594	-0.283329594	0.163144311	0.247223777
425	0.112365967	0.209879494	0.209879494	-0.147977207	-0.147977207	-0.008281268	0.059952724	0.059952724	-0.096272011	-0.096272011	0.118037958	0.21709924	0.21709924	-0.150645645	-0.150645645	-0.357187571	-0.482074146	-0.482074146	0.205429246	0.205429246	0.012480021	0.07875112	0.07875112	-0.109516521	-0.109516521	-0.079934539	-0.037814915	-0.037814915	-0.065633525	-0.065633525	0.017024638	0.084445284	0.084445284	-0.111620481	-0.111620481	-0.190557936	-0.283329594	-0.283329594	0.163144311	0.163144311
426	0.209879494	0.209879494	0.209879494	-0.180635267	-0.147977207	0.059952724	0.059952724	0.059952724	-0.072033391	-0.096272011	0.21709924	0.21709924	0.21709924	-0.185926164	-0.150645645	-0.482074146	-0.482074146	-0.482074146	0.36185108	0.205429246	0.07875112	0.07875112	0.07875112	-0.104243693	-0.109516521	-0.037814915	-0.037814915	-0.037814915	-0.016363394	-0.065633525	0.084445284	0.084445284	0.084445284	-0.108522395	-0.111620481	-0.283329594	-0.283329594	-0.283329594	0.247223777	0.163144311
427	0.209879494	0.209879494	0.209879494	-0.147977207	-0.147977207	0.059952724	0.059952724	0.059952724	-0.096272011	-0.096272011	0.21709924	0.21709924	0.21709924	-0.150645645	-0.150645645	-0.482074146	-0.482074146	-0.482074146	0.205429246	0.205429246	0.07875112	0.07875112	0.07875112	-0.109516521	-0.109516521	-0.037814915	-0.037814915	-0.037814915	-0.065633525	-0.065633525	0.084445284	0.084445284	0.084445284	-0.111620481	-0.111620481	-0.283329594	-0.283329594	-0.283329594	0.163144311	0.163144311
428	0.209879494	0.209879494	0.209879494	-0.147977207	-0.147977207	0.059952724	0.059952724	0.059952724	-0.096272011	-0.096272011	0.21709924	0.21709924	0.21709924	-0.150645645	-0.150645645	-0.482074146	-0.482074146	-0.482074146	0.205429246	0.205429246	0.07875112	0.07875112	0.07875112	-0.109516521	-0.109516521	-0.037814915	-0.037814915	-0.037814915	-0.065633525	-0.065633525	0.084445284	0.084445284	0.084445284	-0.111620481	-0.111620481	-0.283329594	-0.283329594	-0.283329594	0.163144311	0.163144311
429	0.209879494	0.209879494	0.209879494	-0.147977207	-0.144563373	0.059952724	0.059952724	0.059952724	-0.096272011	-0.108429964	0.21709924	0.21709924	0.21709924	-0.150645645	-0.146538201	-0.482074146	-0.482074146	-0.482074146	0.205429246	0.169230478	0.07875112	0.07875112	0.07875112	-0.109516521	-0.089296774	-0.037814915	-0.037814915	-0.037814915	-0.065633525	-0.060725348	0.084445284	0.084445284	0.084445284	-0.111620481	-0.090641456	-0.283329594	-0.283329594	-0.283329594	0.163144311	0.115170662
430	0.209879494	0.209879494	0.209879494	-0.147977207	-0.144563373	0.059952724	0.059952724	0.059952724	-0.096272011	-0.108429964	0.21709924	0.21709924	0.21709924	-0.150645645	-0.146538201	-0.482074146	-0.482074146	-0.482074146	0.205429246	0.169230478	0.07875112	0.07875112	0.07875112	-0.109516521	-0.089296774	-0.037814915	-0.037814915	-0.037814915	-0.065633525	-0.060725348	0.084445284	0.084445284	0.084445284	-0.111620481	-0.090641456	-0.283329594	-0.283329594	-0.283329594	0.163144311	0.115170662
431	0.209879494	0.209879494	0.180635267	-0.147977207	-0.144563373	0.059952724	0.059952724	0.072033391	-0.096272011	-0.108429964	0.21709924	0.21709924	0.185926164	-0.150645645	-0.146538201	-0.482074146	-0.482074146	-0.36185108	0.205429246	0.169230478	0.07875112	0.07875112	0.104243693	-0.109516521	-0.089296774	-0.037814915	-0.037814915	0.016363394	-0.065633525	-0.060725348	0.084445284	0.084445284	0.108522395	-0.111620481	-0.090641456	-0.283329594	-0.283329594	-0.247223777	0.163144311	0.115170662
432	0.209879494	0.180635267	0.180635267	-0.021219454	-0.144563373	0.059952724	0.072033391	0.072033391	-0.040118687	-0.108429964	0.21709924	0.185926164	0.185926164	-0.020411288	-0.146538201	-0.482074146	-0.36185108	-0.36185108	-0.039680394	0.169230478	0.07875112	0.104243693	0.104243693	-0.068737996	-0.089296774	-0.037814915	0.016363394	0.016363394	-0.077692209	-0.060725348	0.084445284	0.108522395	0.108522395	-0.068276947	-0.090641456	-0.283329594	-0.247223777	-0.247223777	0.034266837	0.115170662
433	0.209879494	0.180635267	0.180635267	0.108952133	-0.144563373	0.059952724	0.072033391	0.072033391	0.003876685	-0.108429964	0.21709924	0.185926164	0.185926164	0.113930514	-0.146538201	-0.482074146	-0.36185108	-0.36185108	-0.320988802	0.169230478	0.07875112	0.104243693	0.104243693	-0.007739725	-0.089296774	-0.037814915	0.016363394	0.016363394	-0.084842716	-0.060725348	0.084445284	0.108522395	0.108522395	-0.003954387	-0.090641456	-0.283329594	-0.247223777	-0.247223777	-0.142584287	0.115170662
434	0.209879494	0.180635267	0.180635267	0.108952133	-0.014391786	0.059952724	0.072033391	0.072033391	0.003876685	-0.064434592	0.21709924	0.185926164	0.185926164	0.113930514	-0.0121964	-0.482074146	-0.36185108	-0.36185108	-0.320988802	-0.112077931	0.07875112	0.104243693	0.104243693	-0.007739725	-0.028298503	-0.037814915	0.016363394	0.016363394	-0.084842716	-0.067875855	0.084445284	0.108522395	0.108522395	-0.003954387	-0.026318896	-0.283329594	-0.247223777	-0.247223777	-0.142584287	-0.061680462
435	0.209879494	0.147977207	0.147977207	0.108952133	0.112365967	0.059952724	0.096272011	0.096272011	0.003876685	-0.008281268	0.21709924	0.150645645	0.150645645	0.113930514	0.118037958	-0.482074146	-0.205429246	-0.205429246	-0.320988802	-0.357187571	0.07875112	0.109516521	0.109516521	-0.007739725	0.012480021	-0.037814915	0.065633525	0.065633525	-0.084842716	-0.079934539	0.084445284	0.111620481	0.111620481	-0.003954387	0.017024638	-0.283329594	-0.163144311	-0.163144311	-0.142584287	-0.190557936
436	0.144563373	0.147977207	0.147977207	0.108952133	0.112365967	0.108429964	0.096272011	0.096272011	0.003876685	-0.008281268	0.146538201	0.150645645	0.150645645	0.113930514	0.118037958	-0.169230478	-0.205429246	-0.205429246	-0.320988802	-0.357187571	0.089296774	0.109516521	0.109516521	-0.007739725	0.012480021	0.060725348	0.065633525	0.065633525	-0.084842716	-0.079934539	0.090641456	0.111620481	0.111620481	-0.003954387	0.017024638	-0.115170662	-0.163144311	-0.163144311	-0.142584287	-0.190557936
437	0.144563373	0.147977207	0.147977207	0.108952133	-0.014391786	0.108429964	0.096272011	0.096272011	0.003876685	-0.064434592	0.146538201	0.150645645	0.150645645	0.113930514	-0.0121964	-0.169230478	-0.205429246	-0.205429246	-0.320988802	-0.112077931	0.089296774	0.109516521	0.109516521	-0.007739725	-0.028298503	0.060725348	0.065633525	0.065633525	-0.084842716	-0.067875855	0.090641456	0.111620481	0.111620481	-0.003954387	-0.026318896	-0.115170662	-0.163144311	-0.163144311	-0.142584287	-0.061680462
438	0.014391786	0.147977207	0.147977207	0.108952133	0.112365967	0.064434592	0.096272011	0.096272011	0.003876685	-0.008281268	0.0121964	0.150645645	0.150645645	0.113930514	0.118037958	0.112077931	-0.205429246	-0.205429246	-0.320988802	-0.357187571	0.028298503	0.109516521	0.109516521	-0.007739725	0.012480021	0.067875855	0.065633525	0.065633525	-0.084842716	-0.079934539	0.026318896	0.111620481	0.111620481	-0.003954387	0.017024638	0.061680462	-0.163144311	-0.163144311	-0.142584287	-0.190557936
439	0.014391786	0.147977207	0.147977207	0.108952133	0.108952133	0.064434592	0.096272011	0.096272011	0.003876685	0.003876685	0.0121964	0.150645645	0.150645645	0.113930514	0.113930514	0.112077931	-0.205429246	-0.205429246	-0.320988802	-0.320988802	0.028298503	0.109516521	0.109516521	-0.007739725	-0.007739725	0.067875855	0.065633525	0.065633525	-0.084842716	-0.084842716	0.026318896	0.111620481	0.111620481	-0.003954387	-0.003954387	0.061680462	-0.163144311	-0.163144311	-0.142584287	-0.142584287
440	-0.053877514	0.147977207	0.147977207	0.108952133	0.108952133	-0.015880067	0.096272011	0.096272011	0.003876685	0.003876685	-0.055691807	0.150645645	0.150645645	0.113930514	0.113930514	0.11674144	-0.205429246	-0.205429246	-0.320988802	-0.320988802	-0.063465169	0.109516521	0.109516521	-0.007739725	-0.007739725	-0.028422078	0.065633525	0.065633525	-0.084842716	-0.084842716	-0.065178861	0.111620481	0.111620481	-0.003954387	-0.003954387	0.118346303	-0.163144311	-0.163144311	-0.142584287	-0.142584287
441	-0.053877514	0.021219454	0.021219454	0.108952133	0.108952133	-0.015880067	0.040118687	0.040118687	0.003876685	0.003876685	-0.055691807	0.020411288	0.020411288	0.113930514	0.113930514	0.11674144	0.039680394	0.039680394	-0.320988802	-0.320988802	-0.063465169	0.068737996	0.068737996	-0.007739725	-0.007739725	-0.028422078	0.077692209	0.077692209	-0.084842716	-0.084842716	-0.065178861	0.068276947	0.068276947	-0.003954387	-0.003954387	0.118346303	-0.034266837	-0.034266837	-0.142584287	-0.142584287
442	-0.053877514	0.021219454	0.021219454	0.108952133	0.108952133	-0.015880067	0.040118687	0.040118687	0.003876685	0.003876685	-0.055691807	0.020411288	0.020411288	0.113930514	0.113930514	0.11674144	0.039680394	0.039680394	-0.320988802	-0.320988802	-0.063465169	0.068737996	0.068737996	-0.007739725	-0.007739725	-0.028422078	0.077692209	0.077692209	-0.084842716	-0.084842716	-0.065178861	0.068276947	0.068276947	-0.003954387	-0.003954387	0.118346303	-0.034266837	-0.034266837	-0.142584287	-0.142584287
443	-0.053877514	0.021219454	0.021219454	0.108952133	0.108952133	-0.015880067	0.040118687	0.040118687	0.003876685	0.003876685	-0.055691807	0.020411288	0.020411288	0.113930514	0.113930514	0.11674144	0.039680394	0.039680394	-0.320988802	-0.320988802	-0.063465169	0.068737996	0.068737996	-0.007739725	-0.007739725	-0.028422078	0.077692209	0.077692209	-0.084842716	-0.084842716	-0.065178861	0.068276947	0.068276947	-0.003954387	-0.003954387	0.118346303	-0.034266837	-0.034266837	-0.142584287	-0.142584287
444	-0.053877514	0.021219454	0.021219454	0.108952133	0.108952133	-0.015880067	0.040118687	0.040118687	0.003876685	0.003876685	-0.055691807	0.020411288	0.020411288	0.113930514	0.113930514	0.11674144	0.039680394	0.039680394	-0.320988802	-0.320988802	-0.063465169	0.068737996	0.068737996	-0.007739725	-0.007739725	-0.028422078	0.077692209	0.077692209	-0.084842716	-0.084842716	-0.065178861	0.068276947	0.068276947	-0.003954387	-0.003954387	0.118346303	-0.034266837	-0.034266837	-0.142584287	-0.142584287
445	-0.053877514	0.144563373	0.021219454	0.108952133	0.108952133	-0.015880067	0.108429964	0.040118687	0.003876685	0.003876685	-0.055691807	0.146538201	0.020411288	0.113930514	0.113930514	0.11674144	-0.169230478	0.039680394	-0.320988802	-0.320988802	-0.063465169	0.089296774	0.068737996	-0.007739725	-0.007739725	-0.028422078	0.060725348	0.077692209	-0.084842716	-0.084842716	-0.065178861	0.090641456	0.068276947	-0.003954387	-0.003954387	0.118346303	-0.115170662	-0.034266837	-0.142584287	-0.142584287
446	-0.053877514	-0.108952133	0.021219454	0.108952133	0.108952133	-0.015880067	-0.003876685	0.040118687	0.003876685	0.003876685	-0.055691807	-0.113930514	0.020411288	0.113930514	0.113930514	0.11674144	0.320988802	0.039680394	-0.320988802	-0.320988802	-0.063465169	0.007739725	0.068737996	-0.007739725	-0.007739725	-0.028422078	0.084842716	0.077692209	-0.084842716	-0.084842716	-0.065178861	0.003954387	0.068276947	-0.003954387	-0.003954387	0.118346303	0.142584287	-0.034266837	-0.142584287	-0.142584287
447	-0.180635267	-0.108952133	0.021219454	0.108952133	0.108952133	-0.072033391	-0.003876685	0.040118687	0.003876685	0.003876685	-0.185926164	-0.113930514	0.020411288	0.113930514	0.113930514	0.36185108	0.320988802	0.039680394	-0.320988802	-0.320988802	-0.104243693	0.007739725	0.068737996	-0.007739725	-0.007739725	-0.016363394	0.084842716	0.077692209	-0.084842716	-0.084842716	-0.108522395	0.003954387	0.068276947	-0.003954387	-0.003954387	0.247223777	0.142584287	-0.034266837	-0.142584287	-0.142584287
448	-0.209879494	-0.108952133	0.021219454	0.112365967	0.108952133	-0.059952724	-0.003876685	0.040118687	-0.008281268	0.003876685	-0.21709924	-0.113930514	0.020411288	0.118037958	0.113930514	0.482074146	0.320988802	0.039680394	-0.357187571	-0.320988802	-0.07875112	0.007739725	0.068737996	0.012480021	-0.007739725	0.037814915	0.084842716	0.077692209	-0.079934539	-0.084842716	-0.084445284	0.003954387	0.068276947	0.017024638	-0.003954387	0.283329594	0.142584287	-0.034266837	-0.190557936	-0.142584287
449	-0.20646566	0.021219454	0.021219454	0.112365967	0.108952133	-0.072110677	0.040118687	0.040118687	-0.008281268	0.003876685	-0.212991796	0.020411288	0.020411288	0.118037958	0.113930514	0.445875377	0.039680394	0.039680394	-0.357187571	-0.320988802	-0.058531373	0.068737996	0.068737996	0.012480021	-0.007739725	0.042723092	0.077692209	0.077692209	-0.079934539	-0.084842716	-0.063466259	0.068276947	0.068276947	0.017024638	-0.003954387	0.235355944	-0.034266837	-0.034266837	-0.190557936	-0.142584287
450	-0.20646566	0.021219454	0.021219454	0.112365967	0.108952133	-0.072110677	0.040118687	0.040118687	-0.008281268	0.003876685	-0.212991796	0.020411288	0.020411288	0.118037958	0.113930514	0.445875377	0.039680394	0.039680394	-0.357187571	-0.320988802	-0.058531373	0.068737996	0.068737996	0.012480021	-0.007739725	0.042723092	0.077692209	0.077692209	-0.079934539	-0.084842716	-0.063466259	0.068276947	0.068276947	0.017024638	-0.003954387	0.235355944	-0.034266837	-0.034266837	-0.190557936	-0.142584287
451	-0.1738076	0.021219454	0.021219454	0.112365967	0.108952133	-0.096349297	0.040118687	0.040118687	-0.008281268	0.003876685	-0.177711276	0.020411288	0.020411288	0.118037958	0.113930514	0.289453543	0.039680394	0.039680394	-0.357187571	-0.320988802	-0.063804201	0.068737996	0.068737996	0.012480021	-0.007739725	-0.006547039	0.077692209	0.077692209	-0.079934539	-0.084842716	-0.066564345	0.068276947	0.068276947	0.017024638	-0.003954387	0.151276478	-0.034266837	-0.034266837	-0.190557936	-0.142584287
